,id,web,today,title,price,hours,tech,bz,lan,others,type,all_city,taipei_dist,address,weekday,weekends,start_time,end_time
1905,1905,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,kaohsiung,,,,,,
1906,1906,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,taipei,永和區,,,,,
1907,1907,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,taipei,永和區,,,,,
1908,1908,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,kaohsiung,,,,,,
1909,1909,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,taoyuan ,,,,,,
1910,1910,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,kaohsiung,,,,,,
1911,1911,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,kaohsiung,,,,,,
1912,1912,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,taoyuan ,,,,,,
1913,1913,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,kaohsiung,,,,,,
1914,1914,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,kaohsiung,,,,,,
1915,1915,1111進修網,2020-07-28,MCU韌體開發實務假日班【ARM單晶片微控制器系列】,,,,,,1,offline,taipei,中正區,,,,,
1916,1916,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,taoyuan ,,,,,,
1917,1917,1111進修網,2020-07-28,Excel 試算表製作,,,,,,1,offline,yunlin,,,,,,
1918,1918,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,pingtung,,,,,,
1919,1919,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,kaohsiung,,,,,,
1920,1920,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,pingtung,,,,,,
1921,1921,1111進修網,2020-07-28, 感測電路Plus+MCU韌體設計實戰,,,,,,1,offline,taipei,中正區,,,,,
1922,1922,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,taoyuan ,,,,,,
1923,1923,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,kaohsiung,,,,,,
1924,1924,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,pingtung,,,,,,
1925,1925,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,taoyuan ,,,,,,
1926,1926,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,kaohsiung,,,,,,
1927,1927,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,kaohsiung,,,,,,
1928,1928,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,taoyuan ,,,,,,
1929,1929,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,taoyuan ,,,,,,
1930,1930,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,taoyuan ,,,,,,
1931,1931,1111進修網,2020-07-28,C++ 程式設計,,,C++,,,0,offline,taipei,土城區,,,,,
1932,1932,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,hsinchu,,,,,,
1933,1933,1111進修網,2020-07-28,Excel試算表製作,,,,,,1,offline,taipei,樹林區,,,,,
1934,1934,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,tainan,,,,,,
1935,1935,1111進修網,2020-07-28,Excel試算表製作,,,,,,1,offline,taipei,大安區,,,,,
1936,1936,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,kaohsiung,,,,,,
1937,1937,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,taoyuan ,,,,,,
1938,1938,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,hsinchu,,,,,,
1939,1939,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,taoyuan ,,,,,,
1940,1940,1111進修網,2020-07-28,Python資料科學應用開發,,,Python,,,0,offline,kaohsiung,,,,,,
1941,1941,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,hsinchu,,,,,,
1942,1942,1111進修網,2020-07-28,兒童人工智慧學院『無人機探索家』,8000.0,,,,,1,offline,taipei,大安區,,,,,
1943,1943,1111進修網,2020-07-28,Excel試算表製作,,,,,,1,offline,taipei,內湖區,,,,,
1944,1944,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,taoyuan ,,,,,,
1945,1945,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,pingtung,,,,,,
1946,1946,1111進修網,2020-07-28,JAVA OCP JP 程式設計師認證班,,,,,,1,offline,tainan,,,,,,
1947,1947,1111進修網,2020-07-28,Excel 試算表製作,,,,,,1,offline,taipei,新莊區,,,,,
1948,1948,1111進修網,2020-07-28,Excel 試算表製作(DB),,,Database,,,0,offline,taipei,新莊區,,,,,
1949,1949,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,kaohsiung,,,,,,
1950,1950,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,tainan,,,,,,
1951,1951,1111進修網,2020-07-28,2.Python資料科學應用開發,,,Python,,,0,offline,chiayi,,,,,,
1952,1952,1111進修網,2020-07-28,兒童人工智慧學院『無人機探索家』,8000.0,,,,,1,offline,taipei,大安區,,,,,
1953,1953,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,pingtung,,,,,,
1954,1954,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,pingtung,,,,,,
1955,1955,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,kaohsiung,,,,,,
1956,1956,1111進修網,2020-07-28,RWD響應式網頁完全解析,10800.0,,WebDesign,,,0,offline,taipei,大安區,,,,,
1957,1957,1111進修網,2020-07-28,Excel試算表製作,,,,,,1,offline,taipei,土城區,,,,,
1958,1958,1111進修網,2020-07-28,Excel試算表製作,,,,,,1,offline,tainan,,,,,,
1959,1959,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,tainan,,,,,,
1960,1960,1111進修網,2020-07-28,Excel試算表製作,,,,,,1,offline,taipei,新店區,,,,,
1961,1961,1111進修網,2020-07-28,瘋狂科學家,3800.0,,,,,1,offline,taipei,大安區,,,,,
1962,1962,1111進修網,2020-07-28,C++ 程式設計,,,C++,,,0,offline,miaoli,,,,,,
1963,1963,1111進修網,2020-07-28,Word文書處理,,,,,,1,offline,taipei,大安區,,,,,
1964,1964,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,yilan,,,,,,
1965,1965,1111進修網,2020-07-28,Word文書處理,,,,,,1,offline,taipei,樹林區,,,,,
1966,1966,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,hsinchu,,,,,,
1967,1967,1111進修網,2020-07-28,Python與AI人工智慧開發入門,,,Python,,,0,offline,kaohsiung,,,,,,
1968,1968,1111進修網,2020-07-28,C語言程式設計,,,C++,,,0,offline,taipei,新莊區,,,,,
1969,1969,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,pingtung,,,,,,
1970,1970,1111進修網,2020-07-28,Java OCP JP程式設計師認證班,,,Java,,,0,offline,tainan,,,,,,
1971,1971,1111進修網,2020-07-28,Java 基礎程式設計,,,Java,,,0,offline,taipei,內湖區,,,,,
1972,1972,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,tainan,,,,,,
1973,1973,1111進修網,2020-07-28,Word文書處理,,,,,,1,offline,tainan,,,,,,
1974,1974,1111進修網,2020-07-28,Python與AI人工智慧開發入門,,,Python,,,0,offline,tainan,,,,,,
1975,1975,1111進修網,2020-07-28,JAVA OCP JP 程式設計師認證班,,,,,,1,offline,kaohsiung,,,,,,
1976,1976,1111進修網,2020-07-28,Java 先修基礎程式設計,,,Java,,,0,offline,kaohsiung,,,,,,
1977,1977,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,taichung,,,,,,
1978,1978,1111進修網,2020-07-28,Excel 試算表製作,,,,,,1,offline,taipei,永和區,,,,,
1979,1979,1111進修網,2020-07-28,Java OCP JP程式設計師認證班,,,Java,,,0,offline,taipei,土城區,,,,,
1980,1980,1111進修網,2020-07-28,Java 基礎程式設計,,,Java,,,0,offline,taipei,新店區,,,,,
1981,1981,1111進修網,2020-07-28,Java OCP JP程式設計師認證班,,,Java,,,0,offline,taipei,大安區,,,,,
1982,1982,1111進修網,2020-07-28,Word文書處理,,,,,,1,offline,taipei,新店區,,,,,
1983,1983,1111進修網,2020-07-28,Java OCP JP程式設計師認證班,,,Java,,,0,offline,taipei,新店區,,,,,
1984,1984,1111進修網,2020-07-28,Word文書處理,,,,,,1,offline,taipei,內湖區,,,,,
1985,1985,1111進修網,2020-07-28,Excel試算表製作-5,,,,,,1,offline,taoyuan ,,,,,,
1986,1986,1111進修網,2020-07-28,1.Python與AI人工智慧開發入門,,,Python,,,0,offline,chiayi,,,,,,
1987,1987,1111進修網,2020-07-28,Java 基礎程式設計,,,Java,,,0,offline,taipei,樹林區,,,,,
1988,1988,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,tainan,,,,,,
1989,1989,1111進修網,2020-07-28,C&C++程式設計,,,C++,,,0,offline,yunlin,,,,,,
1990,1990,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,hsinchu,,,,,,
1991,1991,1111進修網,2020-07-28,Java 基礎程式設計,,,Java,,,0,offline,taipei,大安區,,,,,
1992,1992,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,taichung,,,,,,
1993,1993,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,pingtung,,,,,,
1994,1994,1111進修網,2020-07-28,Word文書處理,,,,,,1,offline,taipei,土城區,,,,,
1995,1995,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,taichung,,,,,,
1996,1996,1111進修網,2020-07-28,Java 基礎程式設計,,,Java,,,0,offline,taipei,土城區,,,,,
1997,1997,1111進修網,2020-07-28,Java 基礎程式設計,,,Java,,,0,offline,tainan,,,,,,
1998,1998,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,pingtung,,,,,,
1999,1999,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,yilan,,,,,,
2000,2000,1111進修網,2020-07-28,C語言程式設計,,,C++,,,0,offline,taipei,新莊區,,,,,
2001,2001,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,hsinchu,,,,,,
2002,2002,1111進修網,2020-07-28,Java OCP JP程式設計師認證班,,,Java,,,0,offline,taipei,內湖區,,,,,
2003,2003,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,yilan,,,,,,
2004,2004,1111進修網,2020-07-28,Python與AI人工智慧開發入門,,,Python,,,0,offline,taipei,永和區,,,,,
2005,2005,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,tainan,,,,,,
2006,2006,1111進修網,2020-07-28,Excel試算表製作,,,,,,1,offline,taipei,樹林區,,,,,
2007,2007,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,taichung,,,,,,
2008,2008,1111進修網,2020-07-28,Excel試算表製作,,,,,,1,offline,taipei,土城區,,,,,
2009,2009,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,taichung,,,,,,
2010,2010,1111進修網,2020-07-28,Excel試算表製作,,,,,,1,offline,taipei,新店區,,,,,
2011,2011,1111進修網,2020-07-28,MOS 2016 Excel專家級認證,,,,,,1,offline,taipei,永和區,,,,,
2012,2012,1111進修網,2020-07-28,C語言程式設計,,,C++,,,0,offline,taipei,永和區,,,,,
2013,2013,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,tainan,,,,,,
2014,2014,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,tainan,,,,,,
2015,2015,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,keelung,,,,,,
2016,2016,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,yilan,,,,,,
2017,2017,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,keelung,,,,,,
2018,2018,1111進修網,2020-07-28,Excel試算表製作,,,,,,1,offline,tainan,,,,,,
2019,2019,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,tainan,,,,,,
2020,2020,1111進修網,2020-07-28,Excel試算表製作,,,,,,1,offline,taipei,內湖區,,,,,
2021,2021,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,yilan,,,,,,
2022,2022,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,taichung,,,,,,
2023,2023,1111進修網,2020-07-28,快速上手-OneNote 雲端筆記活用 職場篇,1500.0,,Network,,,0,online,,,,,,,
2024,2024,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,yilan,,,,,,
2025,2025,1111進修網,2020-07-28,Word文書處理,,,,,,1,offline,taipei,永和區,,,,,
2026,2026,1111進修網,2020-07-28,Excel試算表製作,,,,,,1,offline,taipei,大安區,,,,,
2027,2027,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,keelung,,,,,,
2028,2028,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,taichung,,,,,,
2029,2029,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,taichung,,,,,,
2030,2030,1111進修網,2020-07-28,09I364 【科管局免費課程】能源科技、政策與我國...,0.0,,,,,1,offline,hsinchu,,,,,,
2031,2031,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,taichung,,,,,,
2032,2032,1111進修網,2020-07-28,MOS 2016 Excel專家級認證,,,,,,1,offline,tainan,,,,,,
2033,2033,1111進修網,2020-07-28,PowerPoint多媒體簡報製作,,,,,,1,offline,taipei,新店區,,,,,
2034,2034,1111進修網,2020-07-28,C++ 程式設計,,,C++,,,0,offline,chiayi,,,,,,
2035,2035,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,taichung,,,,,,
2036,2036,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,taichung,,,,,,
2037,2037,1111進修網,2020-07-28,PowerPoint多媒體簡報製作,,,,,,1,offline,taipei,內湖區,,,,,
2038,2038,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,taichung,,,,,,
2039,2039,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,keelung,,,,,,
2040,2040,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,yilan,,,,,,
2041,2041,1111進修網,2020-07-28,Excel試算表製作,,,,,,1,offline,tainan,,,,,,
2042,2042,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,taipei,大安區,,,,,
2043,2043,1111進修網,2020-07-28,PowerPoint多媒體簡報製作,,,,,,1,offline,taipei,樹林區,,,,,
2044,2044,1111進修網,2020-07-28,快速上手 - Excel 撈資料再加工,1500.0,,,,,1,online,,,,,,,
2045,2045,1111進修網,2020-07-28,PowerPoint多媒體簡報製作,,,,,,1,offline,tainan,,,,,,
2046,2046,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,keelung,,,,,,
2047,2047,1111進修網,2020-07-28,PowerPoint 多媒體簡報製作,,,,,,1,offline,miaoli,,,,,,
2048,2048,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,yilan,,,,,,
2049,2049,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,taichung,,,,,,
2050,2050,1111進修網,2020-07-28,Excel試算表製作-6,,,,,,1,offline,taoyuan ,,,,,,
2051,2051,1111進修網,2020-07-28,PowerPoint多媒體簡報製作,,,,,,1,offline,taipei,土城區,,,,,
2052,2052,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,taichung,,,,,,
2053,2053,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,taipei,大安區,,,,,
2054,2054,1111進修網,2020-07-28,PowerPoint多媒體簡報製作,,,,,,1,offline,taipei,大安區,,,,,
2055,2055,1111進修網,2020-07-28, 物聯網全端開發與深度學習整合實戰【政府補助AI...,,,,,,1,offline,taipei,中正區,,,,,
2056,2056,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,taichung,,,,,,
2057,2057,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,taipei,大安區,,,,,
2058,2058,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,yilan,,,,,,
2059,2059,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,keelung,,,,,,
2060,2060,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,keelung,,,,,,
2061,2061,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,taichung,,,,,,
2062,2062,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,taipei,中正區,,,,,
2063,2063,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,taipei,大安區,,,,,
2064,2064,1111進修網,2020-07-28,JAVA  OCP JP程式設計師認證班,,,,,,1,offline,hsinchu,,,,,,
2065,2065,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,taichung,,,,,,
2066,2066,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,taipei,大安區,,,,,
2067,2067,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,keelung,,,,,,
2068,2068,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,taichung,,,,,,
2069,2069,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,keelung,,,,,,
2070,2070,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,taichung,,,,,,
2071,2071,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,taipei,大安區,,,,,
2072,2072,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,taichung,,,,,,
2073,2073,1111進修網,2020-07-28,Java 先修基礎程式設計,,,Java,,,0,offline,miaoli,,,,,,
2074,2074,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,taipei,中正區,,,,,
2075,2075,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,taichung,,,,,,
2076,2076,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,taipei,中正區,,,,,
2077,2077,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,pingtung,,,,,,
2078,2078,1111進修網,2020-07-28,【0基礎入門／三年免費重修】Python大數據工程師...,,,Python,,,0,offline,tainan,,,,,,
2079,2079,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,taichung,,,,,,
2080,2080,1111進修網,2020-07-28,C語言程式設計,,,C++,,,0,offline,taipei,大安區,,,,,
2081,2081,1111進修網,2020-07-28,【0基礎入門／三年免費重修】Python大數據工程師...,,,Python,,,0,offline,taoyuan ,,,,,,
2082,2082,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,taipei,士林區,,,,,
2083,2083,1111進修網,2020-07-28,MCSA SQL Server 2016資料分析與探勘認證,,,Database,,,0,offline,taoyuan ,,,,,,
2084,2084,1111進修網,2020-07-28,★挑戰百萬年薪★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,taichung,,,,,,
2085,2085,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,taichung,,,,,,
2086,2086,1111進修網,2020-07-28,C語言程式設計,,,C++,,,0,offline,taipei,土城區,,,,,
2087,2087,1111進修網,2020-07-28,【0基礎入門／三年免費重修】Python大數據工程師...,,,Python,,,0,offline,pingtung,,,,,,
2088,2088,1111進修網,2020-07-28,C語言程式設計,,,C++,,,0,offline,tainan,,,,,,
2089,2089,1111進修網,2020-07-28,【0基礎入門／三年免費重修】Python大數據工程師...,,,Python,,,0,offline,yilan,,,,,,
2090,2090,1111進修網,2020-07-28,.NET 程式設計國際認證班,,,,,,1,offline,taoyuan ,,,,,,
2091,2091,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,taipei,中正區,,,,,
2092,2092,1111進修網,2020-07-28,★挑戰百萬年薪★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,hsinchu,,,,,,
2093,2093,1111進修網,2020-07-28,【0基礎入門／三年免費重修】Python大數據工程師...,,,Python,,,0,offline,taichung,,,,,,
2094,2094,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,tainan,,,,,,
2095,2095,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,taichung,,,,,,
2096,2096,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,changhua,,,,,,
2097,2097,1111進修網,2020-07-28,★挑戰百萬年薪★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,taoyuan ,,,,,,
2098,2098,1111進修網,2020-07-28,★挑戰百萬年薪★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,tainan,,,,,,
2099,2099,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,yilan,,,,,,
2100,2100,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,taipei,士林區,,,,,
2101,2101,1111進修網,2020-07-28,★挑戰百萬年薪★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,pingtung,,,,,,
2102,2102,1111進修網,2020-07-28,辦公室文書MS-Office2016,,,,,,1,offline,taoyuan ,,,,,,
2103,2103,1111進修網,2020-07-28,C語言程式設計,,,C++,,,0,offline,taipei,新店區,,,,,
2104,2104,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,taipei,大安區,,,,,
2105,2105,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,taipei,士林區,,,,,
2106,2106,1111進修網,2020-07-28,Excel 試算表製作,,,,,,1,offline,taipei,新莊區,,,,,
2107,2107,1111進修網,2020-07-28,【0基礎入門／三年免費重修】Python大數據工程師...,,,Python,,,0,offline,hsinchu,,,,,,
2108,2108,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,taipei,大安區,,,,,
2109,2109,1111進修網,2020-07-28,Excel 試算表製作(DD),,,,,,1,offline,taipei,新莊區,,,,,
2110,2110,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,taipei,中正區,,,,,
2111,2111,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,taichung,,,,,,
2112,2112,1111進修網,2020-07-28,SEO網站優化師培訓班,10000.0,,,,,1,offline,taipei,大安區,,,,,
2113,2113,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,taipei,大安區,,,,,
2114,2114,1111進修網,2020-07-28,C語言程式設計,,,C++,,,0,offline,taipei,內湖區,,,,,
2115,2115,1111進修網,2020-07-28,★挑戰百萬年薪★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,yilan,,,,,,
2116,2116,1111進修網,2020-07-28,★2020最夯職缺★【AI人工智慧Python】#機器學習 #...,,,Python,,,0,offline,changhua,,,,,,
2117,2117,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,taoyuan ,,,,,,
2118,2118,1111進修網,2020-07-28,／Python／大數據工程師【0基礎入門】#資料分析 ...,,,Python,,,0,offline,taipei,中正區,,,,,
2119,2119,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,changhua,,,,,,
2120,2120,1111進修網,2020-07-28,2020★工程師【Java程式】開發  #物件導向 #變數...,,,Java,,,0,offline,hsinchu,,,,,,
2121,2121,1111進修網,2020-07-28,【0基礎入門／三年免費重修】Python大數據工程師...,,,Python,,,0,offline,hsinchu,,,,,,
